timestamp_hour_utc,q_air_kw,q_vent_kw,q_rdhx_kw,q_cdu_kw,q_rdhx_to_wshp_kw,q_rdhx_to_chiller_kw,q_cdu_to_wshp_kw,q_cdu_to_free_kw,q_chiller_evap_kw,p_chiller_kw,p_tower_kw,p_wshp_kw,p_grid_kw,q_heat_kw,day_weight
2025-10-22 09:00:00+00:00,0.0,488.89444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 10:00:00+00:00,0.0,479.7498888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 11:00:00+00:00,0.0,486.99947222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 12:00:00+00:00,0.0,485.4934330808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 13:00:00+00:00,0.0,475.0838594771242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 14:00:00+00:00,0.0,475.7269444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 15:00:00+00:00,0.0,459.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 16:00:00+00:00,0.0,484.42485353535346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 17:00:00+00:00,0.0,481.93544444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 18:00:00+00:00,0.0,470.80477777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 19:00:00+00:00,0.0,445.965111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 20:00:00+00:00,0.0,533.6374292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 21:00:00+00:00,0.0,545.1663333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 22:00:00+00:00,0.0,545.4061111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-10-22 23:00:00+00:00,0.0,544.5103333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-12-05 00:00:00+00:00,0.0,455.19015374790513,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 01:00:00+00:00,0.0,444.9239315256831,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 02:00:00+00:00,0.0,447.45870930346086,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 03:00:00+00:00,0.0,442.3039315256831,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 04:00:00+00:00,0.0,443.0100426367942,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 05:00:00+00:00,0.0,437.49540374790524,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 06:00:00+00:00,0.0,440.7401537479052,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 07:00:00+00:00,0.0,448.18948708123867,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 08:00:00+00:00,0.0,451.03855853103073,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 09:00:00+00:00,0.0,443.26253208991227,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 10:00:00+00:00,0.0,573.1699556194126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 11:00:00+00:00,0.0,562.1559161304161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 12:00:00+00:00,0.0,584.7593333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 13:00:00+00:00,0.0,587.7015555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 14:00:00+00:00,0.0,448.6147093034608,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 15:00:00+00:00,0.0,442.3222648590163,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 16:00:00+00:00,0.0,450.3514084904526,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 17:00:00+00:00,0.0,574.6500555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 18:00:00+00:00,0.0,563.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 19:00:00+00:00,0.0,567.1956666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 20:00:00+00:00,0.0,591.0954217171717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 21:00:00+00:00,0.0,589.0288333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-05 22:00:00+00:00,0.0,449.3318759701275,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
2025-12-05 23:00:00+00:00,0.0,421.5953204145719,0.0,129.22551291876138,0.0,0.0,129.22551291876138,0.0,0.0,0.0,0.0,43.07517097292046,45.659681231295686,172.30068389168184,46.0
